,Timestamp,Open,High,Low,Close,Volume
55,1538683200000,6617.38,6626.535025,6572.11835158,6580.0,6.99032493
56,1538686800000,6580.0,6615.6434996,6555.0,6609.36219961,13.07299477
57,1538690400000,6609.36219957,6618.0,6587.48002501,6608.5061088,1.4000738
58,1538694000000,6587.48002501,6609.99999999,6575.70000002,6609.99999992,6.26091283
59,1538697600000,6609.99999989,6636.27622022,6578.20000003,6625.0,8.32884379
60,1538701200000,6625.0,6625.0,6581.04250112,6600.0,9.75506613
61,1538704800000,6600.0,6625.0,6553.344,6568.42,11.48434545
62,1538708400000,6575.0,6599.71884757,6553.34400001,6579.99999999,6.39859008
63,1538712000000,6553.34401168,6589.0,6553.34401168,6584.0,2.22501239
64,1538715600000,6584.0,6589.0,6566.2,6586.26678024,3.22698868
65,1538719200000,6586.26678024,6617.2999999,6566.0,6617.2999999,5.42591746
66,1538722800000,6605.0,6617.99999999,6570.00000001,6570.00000001,10.56908218
67,1538726400000,6594.99999999,6602.0,6565.80000001,6572.0,7.82784283
68,1538730000000,6590.1,6590.1,6561.00000267,6561.00000267,8.30162111
69,1538733600000,6580.0,6597.99999998,6561.00000267,6561.00000267,5.14223275
70,1538737200000,6587.99999997,6602.0,6561.00000267,6585.0,7.95606681
71,1538740800000,6585.0,6609.99998997,6572.00000014,6580.0,16.13241381
72,1538744400000,6580.0,6617.39999984,6572.00000164,6609.38,7.03547379
73,1538748000000,6599.46593,6607.051,6576.40000001,6606.0,10.03613015
74,1538751600000,6605.0,6607.05099999,6586.00000001,6605.0,4.68627627
75,1538755200000,6604.8,6607.05099999,6586.0,6586.0,6.85249303
76,1538758800000,6586.0,6604.99999897,6572.0,6604.99999828,2.08586558
77,1538762400000,6604.99999821,6604.99999899,6572.0,6604.99999899,11.00631098
78,1538766000000,6596.83,6609.99999999,6572.00000193,6575.00000208,7.98654767
79,1538769600000,6598.0,6611.35904999,6572.00000001,6572.00000001,3.47272991
80,1538773200000,6574.00000001,6614.0,6574.00000001,6614.0,2.19660518
81,1538776800000,6616.8,6692.4495,6614.0,6659.21613691,114.85104437
82,1538780400000,6658.59999998,6658.59999998,6622.0,6635.0,8.65902955
83,1538784000000,6635.0,6652.0,6622.00000007,6633.36,4.80414283
84,1538787600000,6633.36,6633.36,6622.02,6628.04732143,12.02278843
85,1538791200000,6628.04732143,6630.57921624,6592.0,6604.0,8.66459373
86,1538794800000,6605.0,6627.04796146,6592.00000001,6622.0,3.79111807
87,1538798400000,6622.0,6623.99999962,6595.0,6608.04,2.89662505
88,1538802000000,6608.0355,6628.0,6595.0,6621.37,13.79431319
89,1538805600000,6627.99999999,6627.99999999,6596.00000621,6618.0,3.57587694
90,1538809200000,6618.0,6618.0,6600.00000001,6618.0,6.42705171
91,1538812800000,6618.0,6618.0,6600.00000003,6611.2606138,5.39631147
92,1538816400000,6617.8799,6618.0,6600.00000002,6610.03,13.89436926
93,1538820000000,6601.00000003,6629.0,6601.00000003,6608.0,18.27989645
94,1538823600000,6628.0,6628.0,6574.0,6574.3453158,8.13221276
95,1538827200000,6580.66726579,6612.59999999,6574.34531579,6605.97999995,3.48843044
96,1538830800000,6605.5,6605.5,6565.0111,6580.46,7.77266099
97,1538834400000,6580.46,6591.4496,6557.8800001,6591.4,17.93581824
98,1538838000000,6591.4,6612.34426628,6560.00000179,6585.00000001,4.41755896
99,1538841600000,6598.19999999,6614.99999999,6575.00000626,6592.88,10.67329933
100,1538845200000,6592.88,6615.0,6590.0,6595.0,2.15318706
101,1538848800000,6595.0,6614.99999999,6590.0,6599.0,6.3105972
102,1538852400000,6591.0,6609.99999994,6580.0,6580.00000002,7.53009835
103,1538856000000,6580.00000003,6614.99999999,6580.00000003,6614.99999999,3.57896003
104,1538859600000,6615.0,6619.88999999,6580.87111313,6586.79,4.25658988
105,1538863200000,6619.44,6627.11,6586.79,6613.05496499,4.21264201
106,1538866800000,6613.05496496,6613.054965,6589.0,6613.054965,1.87364579
107,1538870400000,6613.054965,6624.75120597,6588.0,6619.9999999,3.46986393
108,1538874000000,6619.9999999,6620.0,6588.0,6610.0,2.82867208
109,1538877600000,6610.0,6620.0,6590.0,6610.0,8.1508885
110,1538881200000,6619.99999975,6625.0,6590.0,6617.84,5.17201017
111,1538884800000,6624.79999961,6624.79999961,6591.5,6591.5,2.09374614
112,1538888400000,6591.5,6619.32290051,6590.0,6614.51499992,7.35623592
113,1538892000000,6614.0,6622.76999798,6590.28,6615.53227863,2.38409016
114,1538895600000,6615.53227814,6615.53227814,6576.00315,6577.00315001,9.92289713
115,1538899200000,6586.86865473,6595.99999726,6530.0,6572.59949003,63.45108391
116,1538902800000,6569.6586778,6578.11799999,6535.0,6578.11799998,12.44382412
117,1538906400000,6568.0,6580.0,6540.0,6545.0,5.45684439
118,1538910000000,6561.0,6581.57517,6540.00000001,6577.39999976,8.86415096
119,1538913600000,6577.39999972,6577.39999977,6545.01010102,6546.71130003,10.00811132
120,1538917200000,6565.86085127,6575.0,6550.00000002,6575.0,4.75833432
121,1538920800000,6575.0,6577.39999998,6549.00000001,6570.82,5.15132279
122,1538924400000,6570.82259996,6596.0,6567.0,6596.0,3.34509979
123,1538928000000,6596.0,6599.99999999,6561.48000001,6561.48000001,6.16463965
124,1538931600000,6595.0,6611.93860765,6563.51700562,6597.86,4.85818491
125,1538935200000,6606.05999966,6609.49999988,6589.0,6599.61540364,2.5835991
126,1538938800000,6589.0,6614.69465569,6586.0,6604.7726134,7.13453144
127,1538942400000,6598.0,6607.04399926,6581.0,6607.04399826,9.60166332
128,1538946000000,6582.0,6609.98425497,6582.0,6603.04,9.376072
129,1538949600000,6609.98425497,6609.98425497,6581.0,6581.0,2.66426191
130,1538953200000,6604.99999999,6640.088,6581.0,6590.60000001,20.19654634
131,1538956800000,6627.0,6637.87151982,6602.00000001,6611.0,14.53002355
132,1538960400000,6606.23750435,6633.98813926,6591.58841013,6631.99999982,4.44786517
133,1538964000000,6631.20272472,6631.20272472,6600.0,6608.38,4.66708485
134,1538967600000,6615.0,6615.0,6582.25231689,6615.0,5.02295675
135,1538971200000,6615.0,6615.0,6582.2523169,6615.0,3.048479
136,1538974800000,6615.0,6615.0,6582.0,6607.24,2.74737516
137,1538978400000,6607.24,6614.99999991,6570.0,6602.391,5.82496582
138,1538982000000,6595.788609,6615.0,6575.00000014,6611.0,13.81046874
139,1538985600000,6611.0,6615.0,6576.00000019,6590.0,52.25584829
140,1538989200000,6590.0,6621.99999999,6577.20000003,6588.8899998,16.1883246
141,1538992800000,6585.00000001,6627.09259996,6585.00000001,6620.0,15.36049026
142,1538996400000,6620.0,6681.13949999,6620.0,6643.0,22.10683122
143,1539000000000,6643.0,6762.69163291,6643.0,6672.0,85.66003798
144,1539003600000,6672.0,6693.7401218,6644.0,6660.002,27.23053079
145,1539007200000,6660.4931,6672.0,6647.33,6647.33,14.60748437
146,1539010800000,6647.33,6697.45647074,6647.33,6673.547365,18.34848034
147,1539014400000,6682.99999998,6682.99999998,6650.0,6650.00000001,10.77406832
148,1539018000000,6650.00000001,6686.99999896,6650.0,6652.10000002,3.90413607
149,1539021600000,6656.57879073,6690.0,6656.57879073,6666.0,4.30737923
150,1539025200000,6682.79999966,6701.0,6653.342,6700.0,8.79938565
151,1539028800000,6705.0,6705.0,6680.0,6698.0,6.03565132
152,1539032400000,6685.0,6698.99999999,6682.0,6682.0,6.71678019
153,1539036000000,6690.0,6698.77,6662.25,6662.25,9.91261817
154,1539039600000,6662.25,6691.54,6662.25,6662.25,6.76525227
155,1539043200000,6689.99999995,6689.99999995,6664.0,6666.0,3.48666902
156,1539046800000,6677.0,6686.17,6662.25,6662.25,5.99852879
157,1539050400000,6662.25,6683.19438768,6657.0,6676.194387,7.62032257
158,1539054000000,6657.0,6676.194387,6657.0,6676.194387,1.33429879
159,1539057600000,6669.52,6676.194387,6658.09369367,6675.09369365,4.59318656
160,1539061200000,6675.09369365,6689.99999995,6659.666,6663.00000004,4.20829871
161,1539064800000,6663.00000004,6680.0,6663.0,6676.9999999,7.34914652
162,1539068400000,6671.99999994,6677.0,6651.13,6670.0,5.17704449
163,1539072000000,6666.0,6677.0,6635.15935338,6647.0,16.83844666
164,1539075600000,6676.20799991,6676.20799991,6611.07049118,6640.90000002,15.77989415
165,1539079200000,6660.0,6673.99999995,6631.90000001,6673.99999995,4.0019944
166,1539082800000,6673.99999983,6673.99999983,6631.90000001,6650.0,4.57469211
167,1539086400000,6635.00000001,6650.0,6625.0,6644.0,5.31328197
168,1539090000000,6644.0,6645.0,6610.0,6610.0,7.04755546
169,1539093600000,6610.0,6633.0,6600.0,6633.0,33.62354575
170,1539097200000,6629.0,6662.08499997,6606.60000094,6644.97999999,12.08392234
171,1539100800000,6644.97999999,6657.99999999,6633.0,6653.89999993,17.52761518
172,1539104400000,6653.89999993,6657.99999999,6633.0,6657.0,6.44569184
173,1539108000000,6621.2000002,6657.0,6621.2000002,6640.00000001,2.2119181
174,1539111600000,6656.80000001,6687.0,6656.80000001,6666.0,9.03780948
175,1539115200000,6666.0,6680.59999983,6627.90000001,6675.0,3.13790493
176,1539118800000,6676.4079341,6677.79071531,6634.7,6659.74000001,1.64019891
177,1539122400000,6677.79071519,6677.79071526,6644.1,6669.32,3.07730168
178,1539126000000,6677.79071524,6683.79071523,6638.71825215,6673.32,4.64528011
179,1539129600000,6645.0,6681.69003805,6639.56,6658.20326759,3.84798335
180,1539133200000,6642.0,6663.60435599,6621.00000004,6639.88348413,6.79054807
181,1539136800000,6639.88348413,6663.39999999,6623.00000001,6623.00000009,3.9152572
182,1539140400000,6662.99999672,6662.99999672,6600.0,6605.00080002,10.5511568
183,1539144000000,6629.99999999,6639.99999999,6600.0,6605.99999999,2.57687246
184,1539147600000,6600.0,6600.0,6539.00000001,6545.00001,39.88871693
185,1539151200000,6546.094,6588.305,6529.0,6587.99999991,29.48774102
186,1539154800000,6588.30499998,6588.30499998,6551.00000003,6571.0,5.5028785
187,1539158400000,6571.0,6594.44314,6560.0,6586.0,20.25969293
188,1539162000000,6591.036,6596.95568,6572.0071851,6578.35,11.23873527
189,1539165600000,6578.35,6595.0,6564.0,6583.473,7.40199453
190,1539169200000,6583.473,6600.0,6562.520505,6595.0,11.31880029
191,1539172800000,6600.0,6623.99756679,6575.12200001,6611.99999998,15.97826546
192,1539176400000,6611.99999998,6623.09999999,6580.00100001,6617.0,21.92504094
193,1539180000000,6616.99999997,6616.99999997,6580.001,6609.52,5.23223627
194,1539183600000,6609.52,6616.96999993,6590.0,6597.0,10.63487758
195,1539187200000,6612.22104373,6612.22104376,6580.0,6600.0,25.63616374
196,1539190800000,6600.0,6619.0,6591.0,6619.0,27.75386482
197,1539194400000,6618.5,6656.99999986,6605.00000001,6650.99999977,41.7259569
198,1539198000000,6650.99999977,6658.00978065,6634.89999991,6634.901,12.40645441
199,1539201600000,6657.39999984,6658.00978065,6634.89999991,6650.0,10.77127035
200,1539205200000,6650.0,6652.57990922,6600.0,6630.04,25.70335613
201,1539208800000,6637.0,6645.59901209,6600.0,6634.90899993,13.10145404
202,1539212400000,6634.909,6634.90999986,6608.00000008,6634.90999984,2.59756545
203,1539216000000,6621.0,6621.00000002,6561.00000001,6591.03066696,56.73198903
204,1539219600000,6561.00000001,6576.10366346,6285.771,6394.72291937,432.50064705
205,1539223200000,6394.72291902,6394.72291902,6275.0,6338.65258982,106.42474613
206,1539226800000,6338.65258964,6374.723715,6311.00000002,6330.0,71.9644817
207,1539230400000,6339.09973173,6370.0,6330.00000003,6340.0,40.52121216
208,1539234000000,6340.0,6354.0,6302.0,6315.0,23.58964676
209,1539237600000,6343.18819996,6343.19019996,6271.0,6300.09578245,80.55528188
210,1539241200000,6300.09578245,6320.0,6263.51450563,6288.001,74.87492667
211,1539244800000,6288.001,6353.33512756,6288.001,6300.00001,28.96394328
212,1539248400000,6300.00001,6326.46356591,6286.0,6315.0,39.38590163
213,1539252000000,6315.0,6322.00000098,6286.0,6310.0,46.26239451
214,1539255600000,6310.0,6317.99999997,6277.80000028,6282.0,25.22607717
215,1539259200000,6302.09999997,6316.99999999,6277.80000028,6291.00000004,26.34828267
216,1539262800000,6291.00000005,6317.99999999,6225.0,6300.0,130.61874289
217,1539266400000,6295.0,6336.55900258,6283.00000012,6330.0,19.34197066
218,1539270000000,6329.99999993,6329.99999993,6284.23654697,6285.0,24.69384358
219,1539273600000,6306.31999976,6329.79999986,6285.00000007,6328.59999991,9.49490385
220,1539277200000,6328.59999999,6339.68999999,6300.0,6320.98999999,21.24958339
221,1539280800000,6320.98999998,6335.68906374,6300.0,6300.00000009,19.43420275
222,1539284400000,6300.00000009,6319.93762753,6300.00000009,6303.20000004,16.83135419
223,1539288000000,6303.20000004,6322.6,6241.0,6300.0,86.75004431
224,1539291600000,6310.65926666,6315.99999999,6280.0,6300.0,20.99081563
225,1539295200000,6314.99899993,6315.99899985,6263.64502,6290.0,18.12335585
226,1539298800000,6277.00000002,6304.83247409,6205.01,6245.63000006,64.04260748
227,1539302400000,6277.77984523,6279.0,6208.02310199,6255.0,83.16251102
228,1539306000000,6255.0,6309.44708681,6238.90000001,6304.49999923,42.20521102
229,1539309600000,6304.4999988,6304.49999934,6267.00000064,6281.00000003,8.60478385
230,1539313200000,6300.5,6306.37766169,6281.0,6306.0,11.33822023
231,1539316800000,6310.51825659,6325.0,6296.0,6315.5,22.08084024
232,1539320400000,6328.91440791,6330.0,6296.1,6330.0,6.79884186
233,1539324000000,6332.89043264,6350.0,6310.00000001,6321.0,19.44373056
234,1539327600000,6321.0,6359.99,6321.0,6336.0,14.33271399
235,1539331200000,6346.99999999,6348.9999994,6307.10000002,6330.73,11.8183953
236,1539334800000,6330.0,6339.99999832,6307.10000003,6308.5,18.86623236
237,1539338400000,6308.5,6337.99999899,6308.5,6315.0,16.22194522
238,1539342000000,6315.0,6337.9999988,6296.11,6296.2,24.64047825
239,1539345600000,6298.0,6335.0,6298.0,6330.0,6.07168874
240,1539349200000,6310.0,6330.0,6300.0,6320.0,10.90565582
241,1539352800000,6305.0,6330.0,6305.0,6330.0,4.85426018
242,1539356400000,6310.1,6356.0,6310.1,6337.66,25.62938493
243,1539360000000,6355.98999997,6359.99999999,6318.0,6330.0,4.39389803
244,1539363600000,6330.0,6349.16456932,6300.0,6314.22,11.73725678
245,1539367200000,6314.22,6335.95099994,6296.1,6331.99999999,4.05493995
246,1539370800000,6331.99999999,6331.99999999,6303.80000001,6325.0,4.09236007
247,1539374400000,6325.0,6325.0,6304.40000002,6324.40000002,3.94658054
248,1539378000000,6324.40000002,6345.19070996,6319.0,6320.0,4.19522576
249,1539381600000,6334.0,6334.98,6293.61,6300.0,59.17567936
250,1539385200000,6300.0,6330.75150912,6290.0,6290.0,15.9323273
251,1539388800000,6295.0,6335.0,6285.2866,6305.0,9.64903516
252,1539392400000,6325.0,6339.31019993,6300.0,6304.30000001,4.11768671
253,1539396000000,6304.30000001,6329.99999999,6304.3,6320.0,7.13933909
254,1539399600000,6320.0,6322.0,6292.125,6305.0,18.32740791
255,1539403200000,6305.0,6310.0,6293.0,6300.99470002,2.98719938
256,1539406800000,6304.99,6330.0,6291.54320796,6300.91474371,7.20636446
257,1539410400000,6328.19999995,6336.99999999,6300.91000014,6336.99999999,1.43062341
258,1539414000000,6310.00000001,6336.99999999,6310.0,6310.1,2.27192299
259,1539417600000,6310.1,6336.99999998,6294.10000001,6319.58,4.14489959
260,1539421200000,6327.2,6336.99999999,6306.5,6327.0,5.17014027
261,1539424800000,6327.0,6337.0,6327.0,6337.0,10.74894823
262,1539428400000,6337.0,6337.0,6325.0,6325.0,13.74427658
263,1539432000000,6325.0,6332.89999999,6295.5,6313.0,3.1423352
264,1539435600000,6297.12384312,6335.0,6297.12384312,6318.0,3.9940224
265,1539439200000,6318.0,6335.0,6305.00000002,6334.0,9.94649572
266,1539442800000,6334.0,6335.0,6315.00000001,6335.0,14.07549036
267,1539446400000,6320.0,6335.0,6315.0,6335.0,2.40015951
268,1539450000000,6335.0,6335.0,6315.1,6335.0,13.0287742
269,1539453600000,6335.0,6335.0,6300.00000004,6300.00000004,45.22587988
270,1539457200000,6327.94736573,6334.99999999,6302.10813794,6319.0,8.27951531
271,1539460800000,6319.0,6334.0,6302.12046758,6303.1205,4.17666271
272,1539464400000,6331.32899747,6335.0,6302.12046761,6302.12046761,4.28567267
273,1539468000000,6309.0,6333.45,6302.12046761,6333.45,1.84901323
274,1539471600000,6333.45,6335.0,6307.7696071,6327.0,2.94861905
275,1539475200000,6308.8485,6335.0,6303.00000004,6318.0,10.04133203
276,1539478800000,6318.0,6335.0,6318.0,6335.0,8.86388403
277,1539482400000,6328.66,6335.5,6307.01256088,6335.5,24.36362967
278,1539486000000,6335.5,6366.0,6318.00000298,6345.000001,46.43471963
279,1539489600000,6359.0,6404.43199999,6345.00000271,6364.68942281,17.00766646
280,1539493200000,6386.0,6404.1,6367.49885431,6367.54885436,3.09948344
281,1539496800000,6367.54885435,6400.0,6367.54885435,6397.9999999,27.91232425
282,1539500400000,6386.0,6402.0,6380.0,6399.7,4.18306945
283,1539504000000,6399.69999991,6399.69999991,6377.0,6377.0,33.26581427
284,1539507600000,6377.0,6396.99999999,6347.40000001,6350.0,38.04163461
285,1539511200000,6350.0,6375.0,6337.96046513,6370.0,3.87807659
286,1539514800000,6370.0,6374.99999999,6352.0,6360.0,18.69197823
287,1539518400000,6360.0,6395.79999999,6360.0,6375.0,13.11740524
288,1539522000000,6375.0,6387.0,6360.00000001,6364.5,4.49130464
289,1539525600000,6364.5,6381.96999992,6364.5,6379.0,6.9449965
290,1539529200000,6370.0,6379.0,6360.0,6374.0,17.14808441
291,1539532800000,6375.0,6398.62578225,6375.0,6398.0,10.88568422
292,1539536400000,6398.0,6398.0,6363.13082319,6382.0,23.49716526
293,1539540000000,6382.0,6398.2437,6365.02799449,6397.0,3.58855842
294,1539543600000,6379.00000001,6404.432,6379.00000001,6398.00000001,9.7292261
295,1539547200000,6398.00000001,6402.99999999,6360.0,6375.0,33.23825691
296,1539550800000,6375.0,6375.0,6354.63932669,6354.63932669,18.74355436
297,1539554400000,6360.0,6392.59999995,6352.10000005,6384.70729112,87.91407653
298,1539558000000,6384.70729104,6397.0,6311.0,6316.83117001,191.84417156
299,1539561600000,6336.99999999,6351.44895,6300.0,6351.0,14.7310346
300,1539565200000,6351.44895,6383.29136617,6350.0,6383.29136617,8.48326298
301,1539568800000,6383.29136617,6383.29136617,6363.0,6373.62,13.56760602
302,1539572400000,6373.62,6379.99999999,6361.0,6379.99999994,7.92302447
303,1539576000000,6376.99999994,6398.99999999,6365.0,6380.00000001,9.0868604
304,1539579600000,6380.00000001,6780.0,6380.00000001,6663.31,260.25150426
305,1539583200000,6690.0,7607.26976661,6663.31,7321.00000001,1076.13583594
306,1539586800000,7321.00000001,7399.99999999,6871.0,6871.0,562.37917009
307,1539590400000,6871.0,6995.40400298,6811.00000001,6824.0,290.81463729
308,1539594000000,6834.236,6879.35546425,6710.00000001,6853.0,198.10439141
309,1539597600000,6853.0,6950.67250499,6830.0,6901.70506955,131.27813337
310,1539601200000,6904.35444436,7135.0,6901.70506959,6988.99999997,270.58262665
311,1539604800000,6951.00000001,6995.28351575,6911.01,6929.00000023,136.70847995
312,1539608400000,6950.0,6957.45754034,6909.8388671,6941.0,53.67059594
313,1539612000000,6941.0,6949.99999993,6852.0,6870.0,65.99433672
314,1539615600000,6852.00000003,6924.0,6851.91,6904.50000001,67.72911974
315,1539619200000,6910.0,6950.0,6860.0,6928.81760032,83.53840383
316,1539622800000,6928.81760032,6949.99999983,6871.0,6871.0,54.83349827
317,1539626400000,6871.0,6919.37334823,6818.47450894,6819.0,66.42621746
318,1539630000000,6818.1124088,6838.49620488,6741.0,6741.0,47.41116157
319,1539633600000,6738.77,6765.94230158,6668.50167442,6720.00000046,109.80524789
320,1539637200000,6712.0,6752.59039705,6648.27770766,6660.1,62.84144821
321,1539640800000,6660.1,6763.64997912,6659.0,6730.0,73.80959934
322,1539644400000,6728.0,6798.37635331,6721.12000126,6750.0,17.10588029
323,1539648000000,6750.00000001,6773.32513606,6711.39778988,6720.80284246,46.66757352
324,1539651600000,6748.99999976,6748.99999976,6691.00100001,6726.99999999,19.2225093
325,1539655200000,6717.0,6757.17547208,6708.135,6757.17547206,7.40235256
326,1539658800000,6757.44444444,6766.98345857,6711.10000002,6735.00000001,37.83452862
327,1539662400000,6735.00000001,6749.99999996,6725.0,6725.0,8.33861264
328,1539666000000,6725.0,6853.64438348,6711.0001005,6845.0,46.01201973
329,1539669600000,6845.0,6892.99999999,6811.98025323,6844.891998,37.86956746
330,1539673200000,6830.15937,6849.99999989,6797.00000001,6842.99999834,18.49278083
331,1539676800000,6839.82175211,6839.82175211,6734.0,6777.55717496,10.06517912
332,1539680400000,6777.55717488,6784.31774563,6736.0,6739.1,16.25520198
333,1539684000000,6739.1,6784.31774491,6739.1,6760.0,4.65904331
334,1539687600000,6784.31774491,6808.14282102,6760.0,6773.00000001,8.49634838
335,1539691200000,6804.99999997,6805.0,6737.0,6766.56425367,21.84013788
336,1539694800000,6750.00000001,6784.99999999,6750.0,6750.0,15.97806496
337,1539698400000,6766.67751551,6774.99999999,6725.0,6725.62498999,7.53458347
338,1539702000000,6725.62498999,6740.0,6720.0,6721.0,12.46894274
339,1539705600000,6727.0,6727.0,6677.124315,6697.3,30.16018088
340,1539709200000,6697.3,6723.44999327,6690.18,6710.73,2.26547247
341,1539712800000,6710.73,6747.65331503,6710.73,6747.0,8.73160216
342,1539716400000,6735.0,6750.0,6716.0,6735.0,57.11067424
343,1539720000000,6735.0,6748.99999999,6707.11716979,6707.11716982,16.82176154
344,1539723600000,6707.13,6732.90831,6707.13,6731.90599999,16.83263854
345,1539727200000,6731.90599999,6753.30932999,6707.13000002,6732.25999998,12.17048269
346,1539730800000,6732.25999998,6790.85257949,6731.0,6761.0,12.73473625
347,1539734400000,6761.0,6774.07972029,6730.0,6756.0,6.66747279
348,1539738000000,6756.0,6787.99999997,6740.71700026,6740.71700026,5.59305837
349,1539741600000,6740.71700026,6779.19999996,6740.71700026,6769.0,7.13312897
350,1539745200000,6769.0,6785.2,6756.00000002,6772.42,5.93331661
351,1539748800000,6756.00000004,6785.18466997,6756.00000004,6759.00000006,2.40327019
352,1539752400000,6785.18466998,6797.99999999,6756.0,6756.0,10.50416847
353,1539756000000,6756.0,6789.38723925,6749.41,6763.0,2.42571766
354,1539759600000,6770.0,6770.0,6751.0,6757.11,15.22281672
355,1539763200000,6757.11,6787.29316104,6755.0,6765.0,15.48461987
356,1539766800000,6757.00000032,6783.82743964,6721.0,6742.0,29.46441243
357,1539770400000,6733.95,6733.95,6700.0,6700.0,14.65227399
358,1539774000000,6699.99999999,6727.0,6679.0,6727.0,13.25852534
359,1539777600000,6725.38897959,6745.95191679,6706.53984001,6725.0,9.5228114
360,1539781200000,6725.0,6730.0,6706.53984011,6715.0,8.81805675
361,1539784800000,6715.0,6765.0,6710.0,6728.46247323,13.40356979
362,1539788400000,6728.46247324,6764.99999999,6728.46247323,6737.00000203,3.45947192
363,1539792000000,6737.00000203,6764.61705236,6737.00000203,6756.43961502,8.07086457
364,1539795600000,6756.43961502,6764.99999999,6739.43961501,6741.0,4.56855005
365,1539799200000,6763.99999978,6763.99999982,6735.00000101,6750.0,5.38310888
366,1539802800000,6750.0,6758.19394,6726.62939,6744.96947191,7.56065419
367,1539806400000,6731.0,6752.28638921,6704.06,6728.888,8.86216815
