;Timestamp;Open;High;Low;Close;Volume
128;1,54233E+12;5704.55;5718.46;5674.66;5700.0;797.160.611
129;1,54233E+12;5700.0;5724.97;5695.19;5718.01;850.802.728
130;1,54234E+12;5717.69;5750.0;5715.36;5730.47;957.974.842
131;1,54234E+12;5731.8;5731.8;5693.87;5700.08;1.869.581.488
132;1,54234E+12;5700.33;5708.85;5671.0;5683.17;2.420.207.552
133;1,54235E+12;5683.37;5696.2;5656.0;5685.85;1.642.563.686
134;1,54235E+12;5687.09;5703.24;5634.0;5641.8;1.520.548.341
135;1,54236E+12;5641.8;5663.77;5602.0;5624.39;2.083.818.757
136;1,54236E+12;5627.86;5628.33;5560.05;5595.89;2.727.996.172
137;1,54236E+12;5595.87;5676.29;5578.23;5670.92;2.359.736.315
138;1,54237E+12;5671.12;5699.0;5661.71;5669.8;1.880.190.441
139;1,54237E+12;5669.8;5671.76;5640.74;5650.0;1.439.983.325
140;1,54237E+12;5650.0;5691.96;5643.85;5677.32;1.412.511.792
141;1,54238E+12;5679.1;5696.9;5664.86;5676.5;1.527.936.891
142;1,54238E+12;5676.5;5679.33;5641.26;5645.62;1.698.200.365
143;1,54238E+12;5645.63;5694.97;5640.0;5661.0;1.581.515.613
144;1,54239E+12;5660.46;5677.37;5659.78;5663.09;1.099.199.466
145;1,54239E+12;5664.28;5666.18;5637.63;5656.76;1.337.369.604
146;1,54239E+12;5657.2;5660.05;5620.97;5627.5;1.176.544.942
147;1,5424E+12;5627.5;5646.5;5601.03;5633.97;1.445.134.533
148;1,5424E+12;5633.96;5640.0;5579.0;5587.99;1.594.249.639
149;1,54241E+12;5587.98;5596.64;5549.25;5579.61;182.278.963
150;1,54241E+12;5577.22;5668.91;5553.96;5655.94;209.323.991
151;1,54241E+12;5650.57;5654.64;5618.03;5618.23;1.093.844.132
152;1,54242E+12;5618.98;5627.28;5600.24;5614.99;963.507.608
153;1,54242E+12;5613.11;5615.0;5573.0;5595.26;1.284.490.378
154;1,54242E+12;5595.26;5596.09;5566.92;5576.46;1.051.167.677
155;1,54243E+12;5575.08;5601.89;5565.43;5596.18;1.225.553.892
156;1,54243E+12;5595.88;5600.0;5572.47;5582.72;1.150.471.699
157;1,54243E+12;5580.98;5602.2;5579.3;5599.3;1.202.766.845
158;1,54244E+12;5600.49;5646.59;5590.0;5638.06;1.279.234.029
159;1,54244E+12;5638.64;5639.87;5589.66;5602.96;1.221.605.018
160;1,54245E+12;5602.96;5614.99;5594.21;5603.14;1.084.910.205
161;1,54245E+12;5603.91;5608.55;5571.0;5576.23;1.141.086.193
162;1,54245E+12;5576.23;5632.59;5573.11;5615.9;1.140.127.655
163;1,54246E+12;5615.9;5616.53;5596.28;5607.26;1.114.234.974
164;1,54246E+12;5608.25;5635.0;5595.51;5622.61;1.039.347.125
165;1,54246E+12;5622.74;5623.2;5585.0;5613.68;109.052.283
166;1,54247E+12;5613.73;5615.0;5598.0;5600.38;970.038.329
167;1,54247E+12;5600.6;5655.0;5598.14;5648.09;1.277.467.266
168;1,54247E+12;5648.1;5656.6;5604.0;5609.76;14.865.678
169;1,54248E+12;5609.75;5618.0;5597.77;5606.23;993.888.585
170;1,54248E+12;5607.34;5620.0;5605.22;5611.59;929.442.001
171;1,54248E+12;5612.43;5630.0;5606.0;5629.18;940.269.721
172;1,54249E+12;5629.75;5635.0;5607.01;5609.19;871.884.068
173;1,54249E+12;5609.32;5615.98;5588.89;5610.59;890.924.036
174;1,5425E+12;5611.9;5632.61;5610.22;5628.29;967.889.347
175;1,5425E+12;5630.49;5656.0;5626.07;5651.35;930.789.634
176;1,5425E+12;5650.36;5653.18;5637.46;5642.78;792.104.541
177;1,54251E+12;5642.98;5682.0;5641.0;5664.25;1.351.019.656
178;1,54251E+12;5664.97;5688.84;5664.97;5671.24;1.139.884.325
179;1,54251E+12;5671.31;5671.9;5653.54;5661.07;90.847.306
180;1,54252E+12;5659.71;5685.0;5653.09;5673.39;969.364.695
181;1,54252E+12;5675.47;5681.9;5661.59;5668.88;889.948.222
182;1,54252E+12;5669.59;5679.99;5659.1;5660.59;943.329.649
183;1,54253E+12;5661.58;5663.29;5637.03;5645.76;974.067.895
184;1,54253E+12;5646.27;5655.83;5637.9;5643.41;766.082.592
185;1,54254E+12;5641.74;5643.6;5617.0;5617.8;961.019.196
186;1,54254E+12;5617.7;5642.47;5617.7;5627.01;993.478.721
187;1,54254E+12;5629.2;5653.14;5627.01;5649.03;816.258.919
188;1,54255E+12;5649.03;5650.72;5622.0;5624.28;98.486.552
189;1,54255E+12;5625.8;5650.0;5624.0;5647.75;824.482.138
190;1,54255E+12;5647.75;5649.62;5625.49;5641.09;913.316.098
191;1,54256E+12;5642.38;5661.09;5637.18;5652.2;88.301.675
192;1,54256E+12;5653.77;5656.22;5643.05;5650.61;738.910.437
193;1,54256E+12;5650.28;5679.98;5646.15;5679.0;860.278.387
194;1,54257E+12;5679.98;5738.17;5676.0;5687.36;2.329.363.597
195;1,54257E+12;5687.06;5687.85;5645.99;5649.78;1.251.404.213
196;1,54257E+12;5649.78;5660.0;5639.46;5654.1;911.604.427
197;1,54258E+12;5654.5;5654.5;5622.9;5646.05;830.067.309
198;1,54258E+12;5645.62;5662.0;5641.9;5662.0;881.869.366
199;1,54259E+12;5661.94;5664.0;5628.0;5635.0;985.583.939
200;1,54259E+12;5635.0;5637.26;5555.0;5593.93;2.191.673.606
201;1,54259E+12;5593.94;5598.47;5515.46;5558.29;171.147.196
202;1,5426E+12;5558.29;5600.0;5548.05;5591.28;1.019.744.849
203;1,5426E+12;5591.28;5595.8;5543.9;5561.37;667.350.341
204;1,5426E+12;5562.46;5564.0;5400.0;5507.61;3.631.242.712
205;1,54261E+12;5507.61;5510.83;5429.0;5470.01;2.320.925.601
206;1,54261E+12;5468.68;5478.58;5429.2;5467.52;1.361.646.467
207;1,54261E+12;5467.52;5467.56;5264.9;5360.12;5.628.130.802
208;1,54262E+12;5356.62;5370.0;5251.0;5277.5;3.331.783.988
209;1,54262E+12;5275.14;5409.5;5271.01;5372.31;3.423.064.528
210;1,54263E+12;5372.3;5380.71;5317.5;5332.87;1.243.196.644
211;1,54263E+12;5332.29;5359.98;5300.01;5312.08;1.087.800.351
212;1,54263E+12;5312.09;5320.0;5190.0;5227.93;3.742.431.312
213;1,54264E+12;5227.93;5246.61;5150.0;5202.76;3.173.862.005
214;1,54264E+12;5200.96;5250.0;5161.0;5203.16;3.068.906.899
215;1,54264E+12;5203.13;5230.0;5067.67;5145.0;5.085.241.667
216;1,54265E+12;5145.5;5175.81;5100.0;5135.0;2.726.100.357
217;1,54265E+12;5132.41;5169.62;5050.0;5058.32;3.382.250.354
218;1,54265E+12;5055.96;5099.99;5014.64;5072.14;4.345.274.841
219;1,54266E+12;5072.13;5134.57;5011.0;5014.99;3.302.130.542
220;1,54266E+12;5015.01;5037.63;4855.0;4948.91;6.505.552.332
221;1,54266E+12;4948.07;5000.9;4860.0;4942.75;3.901.138.586
222;1,54267E+12;4943.2;4999.0;4910.0;4910.03;2.744.388.173
223;1,54267E+12;4913.4;5000.0;4910.0;4985.38;2.380.789.629
224;1,54268E+12;4988.86;4995.55;4961.28;4975.29;1.380.059.098
225;1,54268E+12;4973.97;5048.24;4969.7;5008.29;2.970.692.739
226;1,54268E+12;5008.45;5013.15;4941.54;4954.01;1.983.664.657
227;1,54269E+12;4954.01;4978.0;4811.0;4812.43;2.879.218.542
228;1,54269E+12;4815.27;4841.14;4710.0;4754.98;5.207.415.951
229;1,54269E+12;4754.45;4777.27;4600.0;4690.0;5.566.597.742
230;1,5427E+12;4690.0;4754.74;4635.0;4671.19;5.898.119.449
231;1,5427E+12;4675.0;4684.18;4405.0;4514.68;10.618.620.276
232;1,5427E+12;4514.68;4711.87;4512.0;4596.12;8.146.194.808
233;1,54271E+12;4593.08;4680.0;4580.51;4598.55;4.330.293.891
234;1,54271E+12;4599.82;4599.82;4501.5;4511.84;3.339.018.953
235;1,54272E+12;4511.32;4654.74;4501.51;4574.98;3.471.099.504
236;1,54272E+12;4574.98;4631.49;4550.0;4597.68;2.695.426.623
237;1,54272E+12;4596.1;4937.62;4580.1;4867.06;636.684.093
238;1,54273E+12;4862.82;4954.99;4779.99;4952.05;6.241.419.499
239;1,54273E+12;4954.98;4977.97;4822.79;4857.17;5.496.173.254
240;1,54273E+12;4854.14;4870.47;4631.0;4640.33;5.903.448.523
241;1,54274E+12;4644.73;4745.34;4635.05;4729.51;339.625.423
242;1,54274E+12;4727.9;4769.49;4651.32;4673.93;2.228.087.833
243;1,54274E+12;4673.78;4674.98;4326.0;4495.26;11.546.204
244;1,54275E+12;4496.0;4628.0;4426.0;4542.55;5.985.289.273
245;1,54275E+12;4542.98;4588.0;4453.18;4457.71;323.398.928
246;1,54275E+12;4455.02;4596.77;4400.0;4558.86;6.116.032.906
247;1,54276E+12;4559.91;4590.0;4459.62;4484.82;3.500.741.434
248;1,54276E+12;4484.82;4516.42;4413.85;4468.06;278.945.474
249;1,54277E+12;4467.34;4620.0;4467.34;4557.62;2.949.765.485
250;1,54277E+12;4557.21;4700.0;4509.78;4635.0;2.731.549.084
251;1,54277E+12;4635.0;4661.0;4563.59;4640.0;2.214.725.034
252;1,54278E+12;4638.73;4638.73;4500.0;4504.56;158.165.442
253;1,54278E+12;4503.03;4619.0;4487.0;4594.6;2.111.061.909
254;1,54278E+12;4595.19;4657.0;4566.1;4653.78;1.724.143.089
255;1,54279E+12;4655.33;4770.0;4619.17;4727.63;3.789.428.945
256;1,54279E+12;4725.15;4787.2;4683.7;4724.83;4.631.130.336
257;1,54279E+12;4722.62;4728.88;4645.56;4681.11;2.770.165.029
258;1,5428E+12;4681.1;4724.99;4605.08;4624.15;2.333.886.747
259;1,5428E+12;4624.13;4697.96;4622.92;4680.98;1.688.753.527
260;1,54281E+12;4680.97;4682.66;4537.7;4562.52;2.738.671.594
261;1,54281E+12;4563.38;4589.0;4521.83;4556.8;2.779.212.696
262;1,54281E+12;4556.8;4670.0;4556.8;4632.87;2.500.105.327
263;1,54282E+12;4631.79;4661.97;4593.0;4620.73;2.083.717.855
264;1,54282E+12;4619.84;4624.0;4506.0;4563.92;3.012.925.441
265;1,54282E+12;4561.18;4589.0;4537.08;4556.0;1.371.516.605
266;1,54283E+12;4555.98;4564.98;4520.21;4543.99;1.381.499.848
267;1,54283E+12;4545.91;4629.93;4520.0;4552.68;1.877.056.849
268;1,54283E+12;4554.66;4625.0;4469.84;4583.41;3.691.215.947
269;1,54284E+12;4584.39;4649.0;4575.03;4615.03;2.223.715.935
270;1,54284E+12;4616.59;4699.2;4590.0;4661.07;2.595.731.599
271;1,54284E+12;4661.08;4678.37;4621.97;4645.38;1.613.750.584
272;1,54285E+12;4647.53;4721.77;4636.54;4719.59;132.653.249
273;1,54285E+12;4717.86;4719.58;4655.51;4671.45;12.463.504
274;1,54286E+12;4671.15;4672.63;4611.36;4636.71;125.553.017
275;1,54286E+12;4637.98;4658.38;4592.0;4612.72;1.406.937.987
276;1,54286E+12;4613.65;4646.16;4596.0;4644.5;1.010.288.063
277;1,54287E+12;4643.36;4646.14;4605.0;4613.03;1.030.204.469
278;1,54287E+12;4614.23;4639.99;4592.19;4630.02;11.975.339
279;1,54287E+12;4629.03;4644.0;4621.0;4637.39;674.522.586
280;1,54288E+12;4637.41;4643.0;4545.0;4559.16;1.974.922.925
281;1,54288E+12;4560.07;4600.0;4559.16;4582.8;1.402.779.331
282;1,54288E+12;4583.73;4590.26;4510.64;4560.02;1.937.190.308
283;1,54289E+12;4560.02;4562.78;4502.0;4525.0;1.709.190.596
284;1,54289E+12;4524.0;4561.0;4470.0;4529.36;2.446.932.368
285;1,5429E+12;4527.43;4599.0;4526.7;4558.99;1.423.048.975
286;1,5429E+12;4559.01;4580.84;4538.19;4562.43;883.244.362
287;1,5429E+12;4562.36;4562.89;4520.01;4526.58;962.913.741
288;1,54291E+12;4529.93;4577.0;4526.58;4569.99;890.251.618
289;1,54291E+12;4570.0;4574.98;4531.0;4532.45;582.344.497
290;1,54291E+12;4533.99;4540.0;4483.27;4496.0;190.801.479
291;1,54292E+12;4496.0;4527.0;4486.74;4516.82;924.592.525
292;1,54292E+12;4515.88;4580.0;4514.8;4543.0;1.411.844.553
293;1,54292E+12;4542.12;4561.68;4500.04;4520.0;87.922.849
294;1,54293E+12;4519.74;4520.0;4335.0;4370.0;4.432.969.415
295;1,54293E+12;4370.9;4450.73;4362.07;4397.59;2.209.832.535
296;1,54293E+12;4397.59;4406.37;4239.67;4293.37;5.033.188.466
297;1,54294E+12;4293.37;4339.98;4239.27;4296.41;318.218.496
298;1,54294E+12;4297.28;4377.0;4293.7;4318.73;2.375.943.387
299;1,54295E+12;4314.77;4335.65;4287.67;4304.17;1.784.002.717
300;1,54295E+12;4304.2;4377.0;4222.94;4353.04;4.145.979.276
301;1,54295E+12;4348.98;4384.86;4324.58;4380.01;1.530.491.906
302;1,54296E+12;4380.01;4420.0;4353.0;4355.08;1.708.258.063
303;1,54296E+12;4355.52;4420.0;4355.52;4417.48;1.248.497.294
304;1,54296E+12;4417.48;4484.0;4397.0;4410.0;3.725.286.972
305;1,54297E+12;4410.16;4445.96;4390.0;4401.98;1.382.925.566
306;1,54297E+12;4402.0;4418.25;4353.23;4396.37;1.832.838.312
307;1,54297E+12;4396.39;4411.0;4345.01;4359.3;1.425.502.451
308;1,54298E+12;4360.08;4394.72;4351.0;4379.53;1.586.046.762
309;1,54298E+12;4380.0;4427.37;4373.07;4407.47;1.612.375.621
310;1,54299E+12;4406.34;4426.97;4380.0;4404.99;1.456.995.648
311;1,54299E+12;4406.89;4411.53;4305.0;4347.71;191.906.829
312;1,54299E+12;4347.71;4371.76;4293.0;4347.87;2.152.310.328
313;1,543E+12;4346.96;4368.98;4325.92;4349.56;1.305.745.304
314;1,543E+12;4348.61;4400.0;4334.13;4372.45;1.675.843.289
315;1,543E+12;4372.45;4372.45;4330.18;4343.11;1.573.811.321
316;1,54301E+12;4344.55;4394.0;4343.01;4385.99;1.194.602.714
317;1,54301E+12;4386.91;4470.0;4364.94;4450.51;1.781.792.595
318;1,54301E+12;4449.63;4464.99;4410.93;4420.61;1.528.396.545
319;1,54302E+12;4415.63;4527.0;4414.8;4510.78;2.589.617.052
320;1,54302E+12;4507.12;4514.99;4464.19;4493.35;1.992.681.273
321;1,54302E+12;4495.08;4508.91;4431.0;4435.6;1.791.442.604
322;1,54303E+12;4435.57;4463.32;4431.75;4443.78;1.205.042.774
323;1,54303E+12;4443.83;4468.39;4442.24;4442.28;745.331.096
324;1,54304E+12;4444.84;4444.88;4387.95;4413.39;1.032.345.464
325;1,54304E+12;4413.4;4427.95;4398.55;4414.29;805.782.403
326;1,54304E+12;4414.68;4414.68;4356.5;4389.04;1.488.680.076
327;1,54305E+12;4389.01;4426.89;4385.7;4425.98;117.761.874
328;1,54305E+12;4424.0;4450.0;4389.6;4442.04;2.216.239.715
329;1,54305E+12;4441.26;4449.35;4373.0;4379.83;1.562.992.037
330;1,54306E+12;4379.85;4408.85;4360.1;4388.44;1.315.964.896
331;1,54306E+12;4388.44;4400.63;4338.0;4386.81;203.275.972
332;1,54306E+12;4385.55;4396.24;4368.12;4379.53;947.086.431
333;1,54307E+12;4376.99;4400.0;4369.0;4375.0;930.926.241
334;1,54307E+12;4376.73;4383.87;4345.71;4372.02;1.336.126.227
335;1,54308E+12;4372.9;4373.21;4327.18;4338.13;1.419.781.354
336;1,54308E+12;4339.84;4359.03;4324.15;4353.15;1.151.682.164
337;1,54308E+12;4353.15;4357.51;4338.0;4341.42;64.397.639
338;1,54309E+12;4340.87;4353.55;4255.32;4270.65;2.253.335.511
339;1,54309E+12;4269.42;4292.86;4251.0;4276.11;1.822.558.453
340;1,54309E+12;4276.11;4286.02;3937.9;4013.8;13.176.439.516
341;1,5431E+12;4015.0;4032.98;3824.69;3886.58;9.978.141.303
342;1,5431E+12;3884.32;4094.88;3861.28;3932.44;8.076.559.566
343;1,5431E+12;3933.68;3978.0;3875.0;3894.95;3.768.630.701
344;1,54311E+12;3893.71;3943.0;3871.66;3918.47;2.414.325.139
345;1,54311E+12;3917.37;3919.91;3801.01;3852.59;3.767.250.351
346;1,54311E+12;3852.59;3868.71;3750.0;3768.89;6.241.637.463
347;1,54312E+12;3768.92;3861.0;3734.72;3789.79;379.151.122
348;1,54312E+12;3789.79;3829.85;3764.98;3810.76;2.786.083.183
349;1,54313E+12;3810.02;3844.98;3774.76;3796.51;2.016.751.078
350;1,54313E+12;3797.48;3872.29;3796.28;3866.78;200.791.567
351;1,54313E+12;3866.78;3877.22;3822.19;3835.63;2.159.028.738
352;1,54314E+12;3836.62;3850.0;3734.0;3753.55;2.865.600.296
353;1,54314E+12;3751.05;3842.83;3652.66;3817.16;8.696.494.578
354;1,54314E+12;3820.0;4038.09;3818.33;3910.48;10.929.009.746
355;1,54315E+12;3907.16;3985.78;3863.74;3925.81;358.021.446
356;1,54315E+12;3925.81;4025.48;3900.0;3965.28;4.202.668.333
357;1,54315E+12;3966.96;3971.1;3911.0;3946.77;2.199.936.692
358;1,54316E+12;3944.33;3946.76;3851.91;3880.0;3.900.539.264
359;1,54316E+12;3881.62;3911.0;3838.38;3880.85;2.839.974.897
360;1,54317E+12;3878.27;3900.0;3811.0;3857.73;3.461.015.121
361;1,54317E+12;3859.17;3900.0;3836.54;3860.0;261.563.484
362;1,54317E+12;3862.58;4027.43;3853.0;3949.03;4.779.924.751
363;1,54318E+12;3949.0;4168.0;3931.91;4056.2;7.057.578.717
364;1,54318E+12;4056.39;4233.0;4021.0;4164.59;7.227.140.291
365;1,54318E+12;4164.6;4225.02;4063.01;4068.74;5.219.812.167
366;1,54319E+12;4068.86;4140.0;4053.85;4085.78;3.165.297.892
367;1,54319E+12;4088.69;4206.0;4085.14;4148.94;3.964.919.387
368;1,54319E+12;4153.33;4153.54;4060.86;4077.08;2.985.408.926
369;1,5432E+12;4077.91;4103.29;4030.0;4096.68;2.503.206.227
370;1,5432E+12;4098.05;4137.2;4085.93;4118.98;2.474.719.023
371;1,5432E+12;4119.01;4122.07;4044.0;4063.47;2.242.947.792
372;1,54321E+12;4063.98;4117.52;4028.42;4091.59;2.649.944.788
373;1,54321E+12;4091.2;4191.29;4085.12;4168.75;2.955.171.176
374;1,54322E+12;4168.75;4170.96;4080.94;4085.81;2.398.620.403
375;1,54322E+12;4085.81;4096.38;3990.66;4055.0;391.607.209
